nameOrig,nameDest,amount_clipped,type,isFraud,customer_age,account_type,region,tenure_years,credit_score,avg_monthly_trans,device_type,kyc_verified
C3535882236,C4891673830,0.1924441606107527,DEBIT,0,0.9803921568627451,Checking,East,0.44500000000000006,0.6484517304189436,0.42129629629629634,Branch,True
C1263414459,C9823357910,0.366520242602014,PAYMENT,0,0.8627450980392156,Savings,South,0.11499999999999999,0.726775956284153,0.8549382716049384,Branch,True
C6850502469,C1079591041,0.413142112077118,TRANSFER,0,0.05882352941176472,Checking,North,0.835,0.14207650273224037,0.7726337448559673,Web,True
C4105812280,C1616849141,0.828792754576669,CASH_OUT,0,0.07843137254901966,Business,North,0.03,0.7067395264116575,0.06327160493827162,Web,True
C6156367015,C3825871531,0.7343597812349129,PAYMENT,0,0.8627450980392156,Checking,East,0.835,0.9726775956284152,0.6213991769547326,Branch,True
C5338306132,C6341686111,0.7702439511268381,TRANSFER,0,0.43137254901960786,Savings,North,0.13999999999999999,0.13296903460837883,0.23456790123456792,Branch,True
C2878970579,C6608775500,0.00785712491886454,CASH_OUT,0,0.2941176470588236,Business,West,0.885,0.007285974499089187,0.55761316872428,Mobile,True
C9812847445,C7370014788,0.4151773951852034,PAYMENT,0,0.4117647058823529,Savings,West,0.73,0.8415300546448087,0.9583333333333335,Branch,True
C8437701106,C5566336617,0.48072113314488896,PAYMENT,0,0.7058823529411765,Business,East,0.165,0.14754098360655732,0.8801440329218109,Mobile,True
C4260176268,C4233455265,0.016062409844806433,TRANSFER,0,0.13725490196078433,Checking,West,0.5650000000000001,0.9763205828779599,0.40432098765432106,Mobile,True
C9143433245,C3147629341,0.2579885018854251,CASH_IN,0,0.9215686274509803,Savings,East,0.315,0.7358834244080145,0.2906378600823045,Mobile,True
C8808365412,C7795658101,0.7611799478696354,PAYMENT,0,0.6274509803921569,Business,North,0.18000000000000002,0.9344262295081968,0.2335390946502058,Branch,True
C2085826159,C1147760642,0.13461943569762064,PAYMENT,0,0.7254901960784313,Checking,North,0.86,0.5045537340619307,0.5324074074074076,Mobile,False
C5833369272,C8021969720,0.5349798642758392,CASH_OUT,0,0.823529411764706,Business,North,0.405,0.4061930783242258,0.11316872427983543,Branch,True
C6742219759,C8984053655,0.21313525029422575,DEBIT,0,0.2941176470588236,Savings,South,0.4,0.12204007285974494,0.5493827160493828,Branch,True
C7037655267,C2480774853,0.008952543829959992,TRANSFER,0,0.07843137254901966,Savings,East,0.17,0.581056466302368,0.0,Web,True
C3329895221,C9121876272,0.23927578259627946,TRANSFER,0,0.2941176470588236,Savings,West,0.385,0.032786885245901565,0.32355967078189307,Branch,True
C1642533319,C8789390539,0.9779333253995802,CASH_IN,0,0.11764705882352944,Savings,North,0.87,0.6229508196721311,0.21913580246913583,Branch,True
C2635049743,C4070698979,0.8026510156446416,CASH_IN,0,0.9803921568627451,Checking,South,0.365,0.6229508196721311,0.9727366255144035,Mobile,True
C5383750175,C6363542538,0.9615477931196501,TRANSFER,0,0.0,Business,West,0.9500000000000001,0.17486338797814205,0.7278806584362142,Branch,True
C2154687952,C5958177937,0.48726639688455636,CASH_IN,0,0.1568627450980392,Checking,West,0.945,0.09289617486338797,0.34927983539094654,Branch,True
C7364572373,C3691958883,0.10709741262821419,CASH_OUT,0,0.33333333333333337,Savings,West,0.145,0.3169398907103824,0.09156378600823048,Web,True
C2553533712,C8059722795,0.5476978447508037,TRANSFER,0,0.8627450980392156,Business,North,0.17500000000000002,0.6138433515482696,0.5169753086419754,Web,True
C1558093946,C6485293236,0.45360805708405844,CASH_IN,0,0.9019607843137255,Savings,West,0.8650000000000001,0.6411657559198541,0.21244855967078194,Mobile,True
C3405575524,C6777867242,0.845703170895145,TRANSFER,0,0.03921568627450983,Checking,East,0.395,0.7103825136612022,0.5365226337448561,Mobile,True
C8648185072,C5119235438,0.09538063337390115,DEBIT,0,0.4509803921568628,Checking,South,0.005000000000000001,0.2076502732240436,0.8364197530864199,Web,True
C4042940094,C1826121330,0.4876555350510645,PAYMENT,0,0.5294117647058824,Checking,West,0.275,0.6320582877959927,0.6162551440329219,Web,True
C1739117618,C3853315858,0.14762861620623052,TRANSFER,0,0.17647058823529416,Business,West,0.6000000000000001,0.0,0.6342592592592594,Branch,True
C2927639934,C2474796362,0.3232031315197925,PAYMENT,0,0.1568627450980392,Business,East,0.8,0.1129326047358834,0.5411522633744857,Mobile,True
C1524116974,C9671965055,0.7381227573602961,CASH_IN,0,0.23529411764705888,Savings,West,0.135,0.4098360655737704,0.9284979423868315,Mobile,True
C6775030584,C7164535322,0.4753662098742457,PAYMENT,0,0.9215686274509803,Business,North,0.11000000000000001,0.7686703096539161,0.933127572016461,Branch,True
C1132533665,C7550486098,0.37469325017616023,TRANSFER,0,0.6666666666666666,Business,North,0.9199999999999999,0.032786885245901565,0.5128600823045268,Branch,True
C9812823208,C8518529948,0.39338203797082805,DEBIT,0,0.43137254901960786,Checking,North,0.75,0.05464480874316935,0.30504115226337447,Mobile,True
C1610617416,C1624992032,0.4587049626453323,CASH_IN,0,0.9019607843137255,Savings,West,0.5900000000000001,0.041894353369763104,0.4593621399176955,Web,True
C1916517445,C6058973535,0.7860407485321158,TRANSFER,0,0.3137254901960784,Checking,South,0.77,0.3825136612021858,0.18569958847736628,Web,True
C8151748435,C2890560105,0.8936897388704682,CASH_IN,0,0.8823529411764707,Savings,South,0.43,0.29143897996357004,0.6368312757201647,Branch,True
C2339961168,C3483429040,0.9572828589252207,CASH_OUT,0,0.11764705882352944,Savings,West,0.76,0.4626593806921676,0.5000000000000001,Mobile,True
C5363952496,C7861779076,0.7879378725082161,PAYMENT,0,1.0,Business,South,0.37000000000000005,0.20582877959927137,0.10185185185185189,Branch,True
C7940288800,C8468649422,0.3138838254706611,CASH_OUT,0,0.2941176470588236,Checking,South,0.24500000000000002,0.9162112932604735,0.19650205761316877,Web,True
C8916819105,C1125283739,0.6886334323052664,TRANSFER,0,0.7647058823529412,Business,West,0.73,0.3989071038251366,0.47942386831275724,Web,True
C1418820854,C3324600426,0.436742889389595,DEBIT,0,0.6862745098039217,Business,North,0.42000000000000004,0.6484517304189436,0.8888888888888891,Branch,True
C3294760416,C9817170272,0.25281809244825526,CASH_IN,0,0.37254901960784315,Business,West,0.9800000000000001,0.30601092896174853,0.5663580246913582,Web,True
C3322437287,C5534317172,0.842198815794118,PAYMENT,0,0.4509803921568628,Savings,North,0.35000000000000003,0.9526411657559198,0.6820987654320989,Mobile,True
C2326433732,C9210808601,0.0354007667752992,CASH_IN,0,0.9019607843137255,Checking,North,0.9199999999999999,0.4389799635701275,0.338477366255144,Branch,True
C5803888103,C7191212207,0.9034195002156424,TRANSFER,0,0.07843137254901966,Checking,South,0.935,0.6812386156648452,0.5715020576131689,Branch,False
C5129668335,C1561234672,0.46074668111327727,CASH_IN,0,0.8627450980392156,Business,South,0.24,0.2513661202185792,0.44701646090534986,Branch,True
C8768693848,C6544800129,0.6374239556702744,PAYMENT,0,0.09803921568627455,Savings,North,0.8,0.17486338797814205,0.6594650205761319,Web,True
C1304476999,C4732150917,0.6596965350392359,TRANSFER,0,0.5294117647058824,Checking,North,0.435,0.26593806921675767,0.04938271604938273,Mobile,True
C6358014963,C9179562545,0.8967391944714221,CASH_IN,0,0.07843137254901966,Checking,South,0.9199999999999999,0.32969034608378867,0.4933127572016462,Branch,True
C1085021707,C5298178665,0.6368892174869437,DEBIT,0,0.9411764705882354,Business,East,0.45,0.10200364298724951,0.2952674897119342,Branch,True
C6972934196,C5645779216,0.6140298137407882,TRANSFER,0,0.7450980392156864,Savings,North,0.7450000000000001,0.07468123861566478,0.3256172839506173,Web,True
C5015770501,C2075203257,0.06377959767850812,TRANSFER,0,0.7254901960784313,Business,North,0.4650000000000001,0.9872495446265938,0.9624485596707821,Mobile,True
C2849156100,C8867197389,0.5179860899366823,DEBIT,0,0.019607843137254943,Checking,North,0.22999999999999998,0.0018214936247722413,0.18158436213991774,Branch,False
C4770914715,C7284393717,0.1477495808610908,CASH_OUT,0,0.823529411764706,Savings,South,0.2,0.5227686703096538,0.3106995884773663,Web,True
C7895590468,C7385878553,0.738199881126113,PAYMENT,0,0.7450980392156864,Business,West,0.42500000000000004,0.24954462659380683,0.5097736625514405,Branch,True
C6356389239,C9154715698,0.5117664151849097,CASH_OUT,0,0.3921568627450981,Checking,North,0.755,0.930783242258652,0.8641975308641978,Web,True
C5655398961,C9289010264,0.6806836512762489,CASH_IN,0,0.7647058823529412,Business,North,0.605,0.4025500910746812,0.4166666666666667,Mobile,True
C1309714810,C2970123476,0.03866490195906829,DEBIT,0,0.7058823529411765,Business,North,0.6900000000000001,0.6010928961748633,0.7448559670781895,Web,True
C6177159645,C1780101001,0.08201791028300637,CASH_OUT,0,0.33333333333333337,Business,West,0.27999999999999997,0.7340619307832422,0.8575102880658438,Branch,False
C4370955859,C2298779830,0.7169750587842871,TRANSFER,0,0.9215686274509803,Savings,West,0.48,0.9234972677595629,0.3096707818930041,Branch,True
C8445268870,C9808130056,0.06924130770182109,CASH_IN,0,0.8823529411764707,Checking,North,0.045000000000000005,0.2295081967213114,0.3924897119341564,Web,True
C8649319126,C8959124888,0.0684092357824788,CASH_IN,0,0.21568627450980393,Checking,North,0.82,0.4808743169398907,0.35596707818930046,Mobile,False
C7876683740,C5009697505,0.008940175872729888,CASH_OUT,0,0.3137254901960784,Checking,East,0.9900000000000001,0.025500910746812377,0.8338477366255146,Mobile,True
C2396954903,C5832826146,0.9584558038121245,CASH_OUT,0,0.7058823529411765,Checking,West,0.405,0.4098360655737704,0.04269547325102882,Branch,True
C9337701694,C6935876226,0.7382748932894762,DEBIT,0,0.8823529411764707,Savings,East,0.010000000000000002,0.18943533697632053,0.30761316872427985,Branch,True
C9223707496,C9711176169,0.351933594507828,PAYMENT,0,0.7254901960784313,Business,North,0.17,0.8961748633879781,0.6800411522633746,Web,True
C1049309063,C6835811574,0.29491007189721186,CASH_OUT,0,0.27450980392156865,Checking,North,0.655,0.5792349726775955,0.5658436213991771,Web,True
C7228203069,C4070465426,0.3483661929906769,CASH_OUT,0,0.11764705882352944,Savings,North,0.61,0.39708561020036426,0.43621399176954734,Web,True
C5196630729,C5142445378,0.7756215992619854,TRANSFER,0,0.2549019607843137,Business,North,0.79,0.5027322404371585,0.5401234567901235,Mobile,False
C1442902849,C7354941379,0.661724176157488,CASH_IN,0,0.9607843137254902,Savings,South,0.255,0.6193078324225866,0.19650205761316877,Mobile,True
C7647684665,C5178333824,0.18296608216758609,PAYMENT,0,0.0,Savings,South,0.7650000000000001,0.8214936247723131,0.4305555555555556,Branch,True
C5204590491,C9610844251,0.17181973723332486,TRANSFER,0,0.7254901960784313,Checking,South,0.6900000000000001,0.6703096539162113,0.5015432098765433,Branch,True
C7680801960,C5726429195,0.09569536269203303,DEBIT,0,0.03921568627450983,Checking,East,0.325,0.8615664845173042,0.9022633744855968,Branch,False
C1815250513,C3186816808,0.6606504765859186,DEBIT,0,0.7058823529411765,Business,West,0.545,0.34426229508196715,0.2602880658436214,Web,True
C7795425235,C5400923940,0.7652849030400558,CASH_OUT,0,0.8431372549019608,Business,North,0.145,0.761384335154827,0.8688271604938272,Mobile,True
C1878065584,C2747615439,0.2632501124381047,CASH_OUT,1,0.5882352941176471,Checking,West,0.455,0.8998178506375226,0.6445473251028808,Branch,True
C7514563169,C8926972444,0.017824592368851574,DEBIT,0,0.823529411764706,Savings,South,0.8800000000000001,0.06921675774134783,0.019032921810699596,Branch,True
C4178968866,C5473465486,0.07938343484049666,CASH_OUT,0,0.23529411764705888,Checking,North,0.42000000000000004,0.2932604735883424,0.7253086419753089,Branch,True
C8257544869,C9268089320,0.9698760537504084,PAYMENT,1,0.9215686274509803,Business,North,0.8400000000000001,0.2185792349726775,0.03395061728395063,Branch,True
C5913193113,C5740083632,0.29381334580364493,CASH_OUT,1,0.33333333333333337,Savings,East,0.5900000000000001,0.7249544626593806,0.9989711934156381,Branch,False
C4975087598,C6449698967,0.7701616991836329,CASH_IN,0,0.3137254901960784,Savings,West,0.19,0.47540983606557374,0.873971193415638,Branch,True
C5588460051,C8980645918,0.6248179906778655,CASH_OUT,0,0.3137254901960784,Savings,East,0.58,0.2331511839708561,0.2968106995884774,Mobile,True
C8283394707,C9505157148,0.3807773801608906,TRANSFER,0,0.1960784313725491,Checking,South,0.505,0.9817850637522768,0.2566872427983539,Branch,True
C8050755380,C8481929471,0.2035689873104835,PAYMENT,1,0.37254901960784315,Checking,West,0.4,0.6466302367941711,0.3811728395061729,Mobile,True
C8317732245,C1135347503,0.11881087365009965,TRANSFER,0,0.17647058823529416,Business,South,0.12,0.785063752276867,0.35596707818930046,Web,False
C7230650952,C1522290612,0.6151150768496053,TRANSFER,0,0.5490196078431373,Savings,East,0.41500000000000004,0.116575591985428,0.37191358024691357,Mobile,True
C3886458719,C9156245905,0.77560168986742,CASH_IN,0,0.9215686274509803,Savings,East,0.07500000000000001,0.3952641165755919,0.31790123456790126,Web,True
C3258105786,C3678958885,0.6441630846257113,PAYMENT,0,0.6470588235294118,Checking,North,0.1,0.7759562841530053,0.6213991769547326,Mobile,True
C1747675075,C1497185600,0.5299446979482181,PAYMENT,0,0.3137254901960784,Business,West,0.41500000000000004,0.13296903460837883,0.1630658436213992,Mobile,True
C1502794834,C4625750810,0.03894473956046159,PAYMENT,0,1.0,Business,West,0.305,0.8360655737704917,0.8472222222222224,Branch,False
C7223771608,C5893266298,0.9705082273041129,PAYMENT,0,0.8039215686274509,Savings,North,0.925,0.7723132969034608,0.8132716049382718,Mobile,True
C7924596020,C7529346550,0.7998127202890797,PAYMENT,0,0.23529411764705888,Checking,West,0.375,0.34790528233151174,0.4763374485596709,Mobile,True
C9328186802,C3887713808,0.2911764571011879,CASH_IN,0,0.8431372549019608,Savings,South,0.76,0.3424408014571948,0.8539094650205764,Branch,True
C7980201315,C9453392598,0.9820520562622,CASH_OUT,0,0.9019607843137255,Checking,South,0.53,0.02003642987249543,0.2463991769547326,Web,True
C6899372957,C5929988676,0.6019124333352173,TRANSFER,0,0.7450980392156864,Business,East,0.7050000000000001,0.43351548269581053,0.015946502057613176,Branch,True
C1216848364,C5041032788,0.5823479338371594,PAYMENT,0,0.5098039215686275,Savings,South,0.26,0.8233151183970856,0.6193415637860084,Branch,True
C2656197420,C2619235777,0.748897058052676,CASH_OUT,0,0.4901960784313726,Savings,West,0.9400000000000001,0.6958105646630236,0.4578189300411523,Branch,True
C3327829640,C2174854054,0.8129391450101311,CASH_OUT,0,0.5294117647058824,Savings,North,0.53,0.08561020036429867,0.5673868312757203,Web,True
C1946970249,C7011485357,0.6568056507273216,TRANSFER,0,0.23529411764705888,Business,East,0.8300000000000001,0.575591985428051,0.9007201646090537,Mobile,True
C3651064365,C5221352050,0.1255565385178938,CASH_IN,0,0.21568627450980393,Savings,North,0.365,0.37887067395264107,0.9711934156378602,Mobile,True
C8470701471,C8307300839,0.3368684170765847,DEBIT,0,0.8431372549019608,Business,East,0.1,0.9945355191256829,0.6347736625514404,Branch,True
C3139067209,C1061731354,0.9298839121131285,DEBIT,0,0.5294117647058824,Checking,East,0.675,0.2149362477231329,0.7649176954732512,Branch,True
C8485376282,C9802589697,0.22260005580768202,CASH_OUT,0,0.019607843137254943,Business,North,0.010000000000000002,0.5719489981785063,0.08230452674897122,Mobile,True
C6699613361,C2467481145,0.37095179228530745,TRANSFER,0,0.7058823529411765,Checking,South,0.47500000000000003,0.06375227686703089,0.1594650205761317,Mobile,True
C9952005972,C5094462643,0.43118666001834466,DEBIT,0,0.6470588235294118,Business,South,0.195,0.8415300546448087,0.734053497942387,Mobile,True
C3202143098,C4879174484,0.4385544431900627,CASH_OUT,0,0.43137254901960786,Business,South,0.625,0.73224043715847,0.43106995884773663,Web,True
C2882849178,C4065345043,0.6130304224650973,CASH_IN,0,1.0,Savings,South,0.9800000000000001,0.19307832422586513,0.4459876543209877,Web,True
C9573881234,C8161135763,0.9449574354016896,DEBIT,0,0.8627450980392156,Business,North,0.4650000000000001,0.06921675774134783,0.30812757201646096,Branch,True
C3348814378,C5834338328,0.2387642720399418,CASH_OUT,0,0.5490196078431373,Savings,West,0.8150000000000001,0.32604735883424407,0.6075102880658438,Web,True
C3880529448,C8582951032,0.11892640847007842,CASH_OUT,0,0.6666666666666666,Checking,East,0.51,0.02003642987249543,0.1841563786008231,Branch,True
C8305170865,C6684143784,0.19530759409076603,PAYMENT,0,0.1960784313725491,Checking,North,0.49500000000000005,0.6156648451730419,0.6270576131687244,Mobile,True
C4514870516,C4518584130,0.8885019338511779,CASH_IN,0,0.9215686274509803,Savings,South,0.9300000000000002,0.9963570127504554,0.17283950617283952,Mobile,True
C9804762734,C3304359936,0.6460799168913817,PAYMENT,0,0.6274509803921569,Checking,South,0.8900000000000001,0.22768670309653916,0.06224279835390947,Branch,True
C9716653567,C1914979730,0.284223654087914,TRANSFER,0,0.9803921568627451,Business,North,0.785,0.1129326047358834,0.3297325102880659,Mobile,True
C1067917165,C1359879480,0.8171389211859824,PAYMENT,0,0.1960784313725491,Savings,East,0.29500000000000004,0.14754098360655732,0.23045267489711938,Branch,True
C1331335978,C3512259041,0.8628084579543684,PAYMENT,0,0.1568627450980392,Savings,North,0.545,0.5428051001821493,0.8904320987654323,Branch,True
C2824379825,C6438422886,0.8478721888253121,DEBIT,0,0.2549019607843137,Savings,North,0.225,0.060109289617486295,0.05349794238683128,Branch,True
C7859474080,C1134615736,0.9206771243090417,CASH_OUT,0,0.1568627450980392,Checking,West,0.44500000000000006,0.08743169398907102,0.17541152263374488,Web,True
C6893555805,C5013304275,0.25037527006656324,CASH_IN,0,0.7450980392156864,Checking,North,0.485,0.10200364298724951,0.5488683127572017,Branch,True
C9095860049,C9016346272,0.7559035560997782,PAYMENT,0,0.9215686274509803,Business,West,0.8300000000000001,0.19672131147540983,0.48096707818930046,Branch,True
C6941160574,C8169442003,0.45980359923635744,CASH_IN,0,0.03921568627450983,Business,East,0.895,0.9398907103825137,0.04423868312757202,Branch,True
C4379149303,C6414558579,0.8433319418918908,PAYMENT,0,0.5490196078431373,Savings,North,0.41500000000000004,0.041894353369763104,0.005658436213991775,Web,True
C7001994114,C1002695145,0.7292082756673304,TRANSFER,0,0.3529411764705882,Business,North,0.020000000000000004,0.40072859744990885,0.9897119341563788,Mobile,True
C7500909925,C9235792639,0.7774252094151265,PAYMENT,0,0.6862745098039217,Checking,South,0.86,0.5719489981785063,0.6594650205761319,Web,True
C2088160758,C1437621735,0.6564871004142729,DEBIT,0,0.607843137254902,Business,North,0.17500000000000002,0.5336976320582877,0.3652263374485597,Branch,True
C6546931975,C5363344342,0.1751571751879943,CASH_OUT,0,0.11764705882352944,Checking,South,0.6200000000000001,0.016393442622950727,0.470164609053498,Web,True
C7131047120,C5126730939,0.5447493438576467,TRANSFER,0,0.5294117647058824,Business,South,0.025,0.8743169398907104,0.26594650205761317,Mobile,True
C1885697020,C8287506446,0.9867770181340907,PAYMENT,0,0.8431372549019608,Checking,South,0.4,0.4845173041894354,0.3446502057613169,Mobile,False
C8729733226,C6669600463,0.939238813746483,CASH_IN,0,0.33333333333333337,Checking,East,0.985,0.1584699453551912,0.6496913580246915,Branch,True
C2432830246,C4277704521,0.04017389329363864,TRANSFER,0,0.07843137254901966,Business,West,0.1,0.8269581056466301,0.8837448559670783,Mobile,True
C4715977147,C2654018193,0.162474790297253,TRANSFER,0,0.43137254901960786,Business,South,0.42500000000000004,0.9690346083788707,0.18312757201646093,Web,True
C8987882532,C5486132164,0.12920930910568199,PAYMENT,0,0.4117647058823529,Checking,North,0.305,0.26775956284153,0.8415637860082307,Web,True
C1150357841,C7241736220,0.7266839052099179,TRANSFER,0,0.4901960784313726,Savings,North,0.9050000000000001,0.7832422586520947,0.12037037037037038,Mobile,True
C2766689537,C7791722062,0.8189873777531448,CASH_IN,0,0.8039215686274509,Business,South,0.87,0.4389799635701275,0.21399176954732513,Branch,False
C4752611385,C1339001120,0.21143551087131796,TRANSFER,0,0.21568627450980393,Checking,South,0.24,0.11839708561020035,0.03549382716049383,Branch,True
C7440010407,C1823222036,0.5053626288096551,CASH_IN,0,0.7647058823529412,Business,North,0.08000000000000002,0.686703096539162,0.13991769547325106,Web,True
C4367200078,C3038152470,0.8420293848353154,PAYMENT,0,0.3529411764705882,Business,South,0.625,0.7049180327868853,0.9187242798353912,Mobile,True
C7442795070,C2552575466,0.7335425910852458,CASH_OUT,0,0.9019607843137255,Business,West,0.335,0.37887067395264107,0.4593621399176955,Web,True
C8666936319,C2540720825,0.5419445324838542,TRANSFER,0,0.0,Business,West,0.67,0.7540983606557375,0.07613168724279838,Web,True
C1863712460,C7568153692,0.5903160154207776,CASH_OUT,0,0.03921568627450983,Business,East,0.03,0.02732240437158462,0.9609053497942388,Web,True
C3016596842,C4459451345,0.5078840832446312,CASH_IN,0,0.5098039215686275,Savings,South,0.135,0.5391621129326046,0.8801440329218109,Branch,True
C5416563287,C5533050144,0.29592846759498814,TRANSFER,0,0.33333333333333337,Savings,East,0.685,0.3989071038251366,0.7556584362139919,Mobile,True
C5344327077,C7819988552,0.564852905296441,DEBIT,0,0.9607843137254902,Savings,East,0.21000000000000002,0.6666666666666666,0.9346707818930043,Mobile,True
C7050652280,C5013819807,0.6893880788012983,CASH_OUT,0,0.5686274509803921,Checking,East,0.86,0.41530054644808734,0.21913580246913583,Branch,True
C4968665189,C4118409653,0.874826190834614,TRANSFER,0,0.019607843137254943,Savings,South,0.06,0.7996357012750456,0.837448559670782,Web,True
C5775490900,C4941803538,0.6365088273877446,CASH_OUT,0,0.07843137254901966,Savings,East,0.215,0.9672131147540982,0.690329218106996,Web,False
C4378087920,C3266720801,0.7620161424413876,TRANSFER,0,0.5490196078431373,Checking,West,1.0,0.8178506375227687,0.8708847736625516,Branch,False
C9343108443,C8615697239,0.1577058869838214,PAYMENT,0,0.6274509803921569,Savings,East,0.435,0.06375227686703089,0.7978395061728397,Mobile,True
C4207381233,C1456408586,0.4608271231115218,CASH_OUT,0,0.8039215686274509,Business,West,0.7050000000000001,0.7668488160291439,0.3461934156378601,Branch,True
C4549739310,C6027422652,0.006148235218656428,DEBIT,0,0.37254901960784315,Savings,West,0.18500000000000003,0.3424408014571948,0.7752057613168726,Mobile,True
C1034206848,C2921355997,0.24478294234860062,DEBIT,0,0.5686274509803921,Savings,South,0.61,0.32240437158469937,0.2618312757201646,Mobile,False
C4189145660,C6542062095,0.727168367144346,CASH_IN,0,0.8039215686274509,Savings,East,0.7250000000000001,0.5719489981785063,0.3281893004115226,Mobile,True
C9919082873,C3887772180,0.9939559637149296,TRANSFER,0,0.07843137254901966,Business,South,0.315,0.03460837887067392,0.10648148148148151,Web,True
C4556734700,C6706981290,0.09648208543486493,CASH_OUT,0,0.9607843137254902,Business,West,0.8300000000000001,0.6939890710382514,0.9362139917695476,Web,True
C6899224240,C1792143135,0.40043820895184623,CASH_IN,0,0.3921568627450981,Business,North,0.605,0.2586520947176685,0.2901234567901235,Branch,True
C6461045561,C3136816773,0.80117691602681,CASH_OUT,0,0.27450980392156865,Business,East,0.39,0.11111111111111105,0.5205761316872429,Branch,True
C2368415088,C5624057992,0.20190836280922214,TRANSFER,0,0.37254901960784315,Checking,South,0.5599999999999999,0.4389799635701275,0.3909465020576132,Web,True
C4880753980,C2020312485,0.5548619085619675,DEBIT,0,0.13725490196078433,Business,North,0.5750000000000001,0.4316939890710382,0.9614197530864199,Branch,True
C1333464581,C6523714150,0.7338137811718278,PAYMENT,0,0.9411764705882354,Business,East,0.165,0.2367941712204007,0.3343621399176955,Web,True
C7535219624,C4104267830,0.616092849338268,DEBIT,1,0.5882352941176471,Business,East,0.405,0.2222222222222222,0.7793209876543212,Web,True
C8707257092,C5060062820,0.18581061177801195,CASH_IN,0,0.21568627450980393,Business,South,0.34500000000000003,0.7996357012750456,0.8564814814814817,Mobile,True
C9093335638,C9233782060,0.3540782787335261,PAYMENT,0,0.3921568627450981,Checking,North,0.4,0.6211293260473588,0.4351851851851853,Mobile,True
C2480824907,C7800763822,0.7848093826439869,CASH_IN,0,0.5686274509803921,Savings,South,0.76,0.761384335154827,0.3775720164609054,Web,True
C1056912766,C8809541240,0.553998866473301,TRANSFER,0,0.5098039215686275,Savings,East,0.485,0.8269581056466301,0.748456790123457,Mobile,True
C6566032328,C8229831673,0.0020239739686572526,PAYMENT,0,0.8431372549019608,Business,East,0.9400000000000001,0.35883424408014564,0.9140946502057615,Web,False
C2972202734,C6083369158,0.7618847203267556,CASH_IN,0,0.4901960784313726,Business,West,0.29500000000000004,0.5118397085610199,0.7556584362139919,Mobile,True
C2765633622,C8820788478,0.03226885812614462,TRANSFER,0,0.6274509803921569,Business,East,0.41500000000000004,0.0,0.22633744855967083,Branch,True
C4100662431,C7137011742,0.7465449340240048,DEBIT,0,0.4901960784313726,Savings,East,0.785,0.6029143897996357,0.8894032921810701,Branch,True
C6947686259,C6443987167,0.20034487202084109,TRANSFER,0,0.4901960784313726,Savings,North,0.545,0.384335154826958,0.3873456790123457,Web,True
C4180965110,C3229976973,0.9600364890776303,CASH_OUT,0,0.6862745098039217,Business,North,0.545,0.15664845173041886,0.5766460905349796,Web,True
C7579413476,C3505152190,0.36670264483303355,TRANSFER,0,0.7647058823529412,Savings,West,0.05500000000000001,0.1092896174863387,0.8323045267489714,Mobile,True
C8685552747,C8450734426,0.3254709925553026,TRANSFER,0,0.0,Checking,West,0.4,0.17122040072859734,0.18724279835390953,Mobile,True
C6569656413,C2380973754,0.1464617044691952,CASH_OUT,0,0.27450980392156865,Business,West,0.27,0.26593806921675767,0.785493827160494,Web,True
C7620132085,C5841394029,0.30402797129323844,CASH_IN,0,0.9607843137254902,Business,South,1.0,0.44626593806921666,0.5967078189300413,Branch,True
C2482751389,C9223550500,0.8781720751990991,CASH_IN,0,0.0,Checking,South,0.31000000000000005,0.5391621129326046,0.8945473251028808,Branch,True
C2778979453,C7414721160,0.9985048581631624,TRANSFER,0,0.1960784313725491,Checking,West,0.885,0.2222222222222222,0.17078189300411525,Web,True
C9081678834,C7563002453,0.36707338189244315,CASH_OUT,0,0.019607843137254943,Savings,South,0.675,0.8287795992714025,0.42026748971193423,Branch,False
C5816786041,C1472763227,0.44781009950808315,CASH_OUT,0,0.0,Checking,East,0.34,0.7249544626593806,0.8338477366255146,Web,True
C8020722158,C1862055076,0.7227537102806838,DEBIT,0,0.5882352941176471,Business,West,0.545,0.41894353369763204,0.018004115226337453,Mobile,True
C1910079209,C6132471914,0.8877689061421744,CASH_IN,0,0.8431372549019608,Savings,West,0.8400000000000001,0.9708561020036429,0.11111111111111113,Branch,True
C6011930790,C6641342315,0.593027212419113,PAYMENT,0,0.2941176470588236,Checking,South,0.885,0.7304189435336975,0.9922839506172841,Branch,True
C6444303998,C7960238675,0.3904154376280661,CASH_IN,0,0.4117647058823529,Savings,North,0.16000000000000003,0.23497267759562834,0.2798353909465021,Mobile,True
C2781276808,C5776053925,0.41162608206770124,CASH_IN,0,0.8039215686274509,Savings,West,0.34,0.5300546448087432,0.976851851851852,Mobile,False
C9037895648,C7583528306,0.6961574740585746,DEBIT,0,0.33333333333333337,Savings,South,0.335,0.500910746812386,0.18158436213991774,Branch,True
C7063912871,C1506832010,1.6621327887287284e-06,PAYMENT,0,0.9019607843137255,Savings,South,0.04000000000000001,0.6830601092896175,0.3605967078189301,Branch,True
C1874743708,C4249310993,0.619716258596697,DEBIT,0,0.3137254901960784,Checking,North,0.6000000000000001,0.09836065573770492,0.7536008230452677,Web,True
C6701793121,C9999025661,0.3541873781936453,PAYMENT,0,0.5686274509803921,Business,West,0.8550000000000001,0.04553734061930781,0.6584362139917698,Web,True
